,Unnamed: 0,chord,altchord,measure,beat,totbeat,timesig,op,no,mov,length,global_key,local_key,pedal,numeral,form,figbass,changes,relativeroot,phraseend
4360,4360.0,ii65,,236.0,1.0,471.0,2/4,130,13.0,,1.0,Bb,V,,ii,,,,,False
4361,4361.0,V,,236.0,,472.0,2/4,130,13.0,,1.0,Bb,V,,V,,,,,False
4362,4362.0,I\\\\,,237.0,1.0,473.0,2/4,130,13.0,,,Bb,V,,I,,,,,True
4363,4363.0,ii,,238.0,1.0,475.0,2/4,130,13.0,,,Bb,ii,,V,,,,,False
4364,4364.0,V(64),,239.0,1.0,477.0,2/4,130,13.0,,,Bb,ii,,V,,,64,,False
4365,4365.0,V7,,240.0,1.0,479.0,2/4,130,13.0,,,Bb,ii,,V,,,,,False
4366,4366.0,V(64),,241.0,1.0,481.0,2/4,130,13.0,,,Bb,ii,,V,,,64,,False
4367,4367.0,I,,242.0,1.0,483.0,2/4,130,13.0,,,Bb,I,,V,,,,,False
4368,4368.0,I,,243.0,1.0,485.0,2/4,130,13.0,,1.0,Bb,I,,I,,,,,False
4369,4369.0,vi,,243.0,,486.0,2/4,130,13.0,,1.0,Bb,I,,vi,,,,,False
4370,4370.0,ii6,,244.0,1.0,487.0,2/4,130,13.0,,1.0,Bb,I,,ii,,,,,False
4371,4371.0,V,,244.0,,488.0,2/4,130,13.0,,1.0,Bb,I,,V,,,,,False
4372,4372.0,I\\\\,,245.0,1.0,489.0,2/4,130,13.0,,1.0,Bb,I,,I,,,,,True
4373,4373.0,V,,245.0,,490.0,2/4,130,13.0,,3.0,Bb,I,V,V,,,,,False
4374,4374.0,V7,,247.0,1.0,493.0,2/4,130,13.0,,,Bb,I,V,V,,,,,False
4375,4375.0,I,,248.0,1.0,495.0,2/4,130,13.0,,1.0,Bb,I,V,I,,,,,False
4376,4376.0,I,,248.0,,496.0,2/4,130,13.0,,0.5,Bb,I,V,I,,,,,False
4377,4377.0,#viio,,248.0,2.5,496.5,2/4,130,13.0,,0.5,Bb,I,,R,o,,,V,False
4378,4378.0,V,,249.0,1.0,497.0,2/4,130,13.0,,1.0,Bb,I,,V,,,,,False
4379,4379.0,V7/V,,249.0,,498.0,2/4,130,13.0,,0.5,Bb,I,,V,,,,V,False
4380,4380.0,V64,,249.0,2.5,498.5,2/4,130,13.0,,0.5,Bb,I,,V,,,,,False
4381,4381.0,V(64),,250.0,1.0,499.0,2/4,130,13.0,,1.0,Bb,I,,V,,,64,V,False
4382,4382.0,V2,,250.0,,500.0,2/4,130,13.0,,1.0,Bb,I,,V,,,,,False
4383,4383.0,I6,,251.0,1.0,501.0,2/4,130,13.0,,1.0,Bb,I,,I,,,,,False
4384,4384.0,ii6,,251.0,,502.0,2/4,130,13.0,,0.5,Bb,I,,ii,,,,,False
4385,4385.0,V7,,251.0,2.5,502.5,2/4,130,13.0,,0.5,Bb,I,,V,,,,,False
4386,4386.0,I,,252.0,1.0,503.0,2/4,130,13.0,,,Bb,I,I,V,,,,IV,False
4387,4387.0,IV,,253.0,1.0,505.0,2/4,130,13.0,,1.0,Bb,I,I,IV,,,,,False
4388,4388.0,viio6,,253.0,,506.0,2/4,130,13.0,,0.5,Bb,I,I,vii,o,,,IV,False
4389,4389.0,IV,,253.0,2.5,506.5,2/4,130,13.0,,2.25,Bb,I,I,IV,,,,,False
4390,4390.0,IV6,,254.0,2.75,508.75,2/4,130,13.0,,0.75,Bb,I,I,IV,,,,,False
4391,4391.0,viio64,,255.0,1.5,509.5,2/4,130,13.0,,1.5,Bb,I,I,vii,o,,,IV,False
4392,4392.0,V43,,256.0,1.0,511.0,2/4,130,13.0,,,Bb,I,I,V,,,,IV,False
4393,4393.0,IV,,257.0,1.0,513.0,2/4,130,13.0,,1.0,Bb,I,I,IV,,,,,False
4394,4394.0,viio6,,257.0,,514.0,2/4,130,13.0,,0.5,Bb,I,I,vii,o,,,IV,False
4395,4395.0,IV,,257.0,2.5,514.5,2/4,130,13.0,,0.5,Bb,I,I,IV,,,,,False
4396,4396.0,V43,,258.0,1.0,515.0,2/4,130,13.0,,,Bb,I,I,V,,,,,False
4397,4397.0,I,,259.0,1.0,517.0,2/4,130,13.0,,,Bb,I,I,I,,,,,False
4398,4398.0,V6,,260.0,1.0,519.0,2/4,130,13.0,,,Bb,I,,V,,,,,False
4399,4399.0,V43,,261.0,1.0,521.0,2/4,130,13.0,,,Bb,I,,V,,,,,False
4400,4400.0,I,,262.0,1.0,523.0,2/4,130,13.0,,,Bb,I,,I,,,,,False
4401,4401.0,V65/V,,263.0,1.0,525.0,2/4,130,13.0,,1.5,Bb,I,,V,,,,V,False
4402,4402.0,V,,263.0,2.5,526.5,2/4,130,13.0,,0.5,Bb,I,,V,,,,,False
4403,4403.0,V(64),,264.0,1.0,527.0,2/4,130,13.0,,1.0,Bb,I,,V,,,64,V,False
4404,4404.0,V7/V,,264.0,,528.0,2/4,130,13.0,,1.0,Bb,I,,V,,,,V,False
4405,4405.0,V7,,265.0,1.0,529.0,2/4,130,13.0,,,Bb,I,,V,,,,,False
4406,4406.0,V43,,266.0,1.0,531.0,2/4,130,13.0,,,Bb,I,,V,,,,IV,False
4407,4407.0,IV6,,267.0,1.0,533.0,2/4,130,13.0,,4.0,Bb,I,,IV,,,,,False
4408,4408.0,V7/IV,,269.0,1.0,537.0,2/4,130,13.0,,,Bb,I,,V,,,,IV,False
4409,4409.0,V65,,270.0,1.0,539.0,2/4,130,13.0,,,Bb,I,,V,,,,IV,False
4410,4410.0,IV6,,271.0,1.0,541.0,2/4,130,13.0,,1.5,Bb,I,,IV,,,,,False
4411,4411.0,iv6,,271.0,2.5,542.5,2/4,130,13.0,,0.5,Bb,I,,iv,,,,,False
4412,4412.0,V7,,272.0,1.0,543.0,2/4,130,13.0,,,Bb,I,,V,,,,,False
4413,4413.0,I,,273.0,1.0,545.0,2/4,130,13.0,,1.0,Bb,I,,I,,,,,False
4414,4414.0,I\\\\,,273.0,,546.0,2/4,130,13.0,,1.0,Bb,I,,I,,,,,True
4415,4415.0,V,,274.0,1.0,547.0,2/4,130,13.0,,,Bb,I,,V,,,,,False
4416,4416.0,I,,275.0,1.0,549.0,2/4,130,13.0,,,Bb,I,,I,,,,,False
4417,4417.0,V,,276.0,1.0,551.0,2/4,130,13.0,,1.0,Bb,I,,V,,,,V,False
4418,4418.0,V64,,276.0,,552.0,2/4,130,13.0,,1.0,Bb,I,,V,,,,,False
4419,4419.0,V+6,,277.0,1.0,553.0,2/4,130,13.0,,0.5,Bb,I,,V,+,,,iii,False
4420,4420.0,I6,,277.0,1.5,553.5,2/4,130,13.0,,0.5,Bb,I,,I,,,,,False
4421,4421.0,V65,,277.0,,554.0,2/4,130,13.0,,1.5,Bb,I,,V,,,,IV,False
4422,4422.0,IV,,278.0,1.5,555.5,2/4,130,13.0,,3.5,Bb,I,,IV,,,,,False
4423,4423.0,V7/IV,,280.0,1.0,559.0,2/4,130,13.0,,,Bb,I,,V,,,,IV,False
4424,4424.0,IV,,281.0,1.0,561.0,2/4,130,13.0,,,Bb,I,,IV,,,,,False
4425,4425.0,V7,,282.0,1.0,563.0,2/4,130,13.0,,,Bb,I,,V,,,,,False
4426,4426.0,I64,,283.0,1.0,565.0,2/4,130,13.0,,4.0,Bb,I,,I,,,,,False
4427,4427.0,V43,,285.0,1.0,569.0,2/4,130,13.0,,,Bb,I,,V,,,,,False
4428,4428.0,I6,,286.0,1.0,571.0,2/4,130,13.0,,1.0,Bb,I,,I,,,,,False
4429,4429.0,I,,286.0,,572.0,2/4,130,13.0,,1.0,Bb,I,,I,,,,,False
4430,4430.0,V65,,287.0,1.0,573.0,2/4,130,13.0,,,Bb,I,,V,,,,IV,False
4431,4431.0,IV6,,288.0,1.0,575.0,2/4,130,13.0,,,Bb,I,,IV,,,,,False
4432,4432.0,V43,,289.0,1.0,577.0,2/4,130,13.0,,,Bb,I,,V,,,,IV,False
4433,4433.0,IV6,,290.0,1.0,579.0,2/4,130,13.0,,,Bb,I,,IV,,,,,False
4434,4434.0,V7,,291.0,1.0,581.0,2/4,130,13.0,,,Bb,I,,V,,,,,False
4435,4435.0,I,,292.0,1.0,583.0,2/4,130,13.0,,,Bb,I,,I,,,,,False
4436,4436.0,V43,,293.0,1.0,585.0,2/4,130,13.0,,,Bb,I,,V,,,,,False
4437,4437.0,I6,,294.0,1.0,587.0,2/4,130,13.0,,1.0,Bb,I,,I,,,,,False
4438,4438.0,I,,294.0,,588.0,2/4,130,13.0,,1.0,Bb,I,,I,,,,,False
4439,4439.0,V65,,295.0,1.0,589.0,2/4,130,13.0,,,Bb,I,,V,,,,,False
4440,4440.0,I,,296.0,1.0,591.0,2/4,130,13.0,,,Bb,I,,I,,,,,False
4441,4441.0,V,,297.0,1.0,593.0,2/4,130,13.0,,,Bb,I,,V,,,,,False
4442,4442.0,vi,,298.0,1.0,595.0,2/4,130,13.0,,,Bb,I,,vi,,,,,False
4443,4443.0,V7/IV,,299.0,1.0,597.0,2/4,130,13.0,,,Bb,I,,V,,,,IV,False
4444,4444.0,ii,,300.0,1.0,599.0,2/4,130,13.0,,1.0,Bb,I,,ii,,,,,False
4445,4445.0,V7,,300.0,,600.0,2/4,130,13.0,,1.0,Bb,I,,V,,,,,False
4446,4446.0,I,,301.0,1.0,601.0,2/4,130,13.0,,,Bb,I,,I,,,,,False
4447,4447.0,I6,,302.0,1.0,603.0,2/4,130,13.0,,1.0,Bb,I,,I,,,,,False
4448,4448.0,IV,,302.0,,604.0,2/4,130,13.0,,0.5,Bb,I,,IV,,,,,False
4449,4449.0,R,,302.0,2.5,604.5,2/4,130,13.0,,0.5,Bb,I,,R,%,,,V,False
4450,4450.0,V7,,303.0,1.0,605.0,2/4,130,13.0,,,Bb,I,,V,,,,,False
4451,4451.0,I,,304.0,1.0,607.0,2/4,130,13.0,,,Bb,I,,I,,,,,False
4452,4452.0,V,,305.0,1.0,609.0,2/4,130,13.0,,,Bb,I,,V,,,,,False
4453,4453.0,vi,,306.0,1.0,611.0,2/4,130,13.0,,,Bb,I,,vi,,,,,False
4454,4454.0,V7/IV,,307.0,1.0,613.0,2/4,130,13.0,,,Bb,I,,V,,,,IV,False
4455,4455.0,ii,,308.0,1.0,615.0,2/4,130,13.0,,1.0,Bb,I,,ii,,,,,False
4456,4456.0,V,,308.0,,616.0,2/4,130,13.0,,1.0,Bb,I,,V,,,,,False
4457,4457.0,I6,,309.0,1.0,617.0,2/4,130,13.0,,1.0,Bb,I,,I,,,,,False
4458,4458.0,I,,309.0,,618.0,2/4,130,13.0,,1.0,Bb,I,,I,,,,,False
4459,4459.0,V7,,310.0,1.0,619.0,2/4,130,13.0,,4.0,Bb,I,,V,,,,,False
4460,4460.0,V,,312.0,1.0,623.0,2/4,130,13.0,,,Bb,I,,V,,,,,False
4461,4461.0,I,,313.0,1.0,625.0,2/4,130,13.0,,,Bb,I,,I,,,,,False
4462,4462.0,V7,,314.0,1.0,627.0,2/4,130,13.0,,,Bb,I,,V,,,,,False
4463,4463.0,V2,,315.0,1.0,629.0,2/4,130,13.0,,,Bb,I,,V,,,,,False
4464,4464.0,I6,,316.0,1.0,631.0,2/4,130,13.0,,,Bb,I,,I,,,,,False
4465,4465.0,IV,,317.0,1.0,633.0,2/4,130,13.0,,0.5,Bb,I,,IV,,,,,False
4466,4466.0,V65/V,,317.0,1.5,633.5,2/4,130,13.0,,0.5,Bb,I,,V,,,,V,False
4467,4467.0,V(64),,317.0,,634.0,2/4,130,13.0,,0.5,Bb,I,,V,,,64,,False
4468,4468.0,V7,,317.0,2.5,634.5,2/4,130,13.0,,0.5,Bb,I,,V,,,,,False
4469,4469.0,#viio65,,318.0,1.0,635.0,2/4,130,13.0,,1.5,Bb,I,,R,o,,,V,False
4470,4470.0,i64,,318.0,2.5,636.5,2/4,130,13.0,,0.5,Bb,I,,i,,,,,False
4471,4471.0,#viio65,,319.0,1.0,637.0,2/4,130,13.0,,,Bb,I,,R,o,,,V,False
4472,4472.0,#viio7/V,,320.0,1.0,639.0,2/4,130,13.0,,4.0,Bb,I,,R,o,,,V,False
4473,4473.0,viio43,,322.0,1.0,643.0,2/4,130,13.0,,4.0,Bb,I,,vii,o,,,,False
4474,4474.0,V,,324.0,1.0,647.0,2/4,130,13.0,,,Bb,I,V,I,,,,,False
4475,4475.0,I,,325.0,1.0,649.0,2/4,130,13.0,,,Bb,I,V,I,,,,,False
4476,4476.0,V7,,326.0,1.0,651.0,2/4,130,13.0,,,Bb,I,V,V,,,,,False
4477,4477.0,viio7,,327.0,1.0,653.0,2/4,130,13.0,,,Bb,I,V,vii,o,,,,False
4478,4478.0,I,,328.0,1.0,655.0,2/4,130,13.0,,1.0,Bb,I,,I,,,,,False
4479,4479.0,vi,,328.0,,656.0,2/4,130,13.0,,1.0,Bb,I,,vi,,,,,False
4480,4480.0,IV,,329.0,1.0,657.0,2/4,130,13.0,,1.0,Bb,I,,IV,,,,,False
4481,4481.0,ii,,329.0,,658.0,2/4,130,13.0,,1.0,Bb,I,,ii,,,,,False
4482,4482.0,V6,,330.0,1.0,659.0,2/4,130,13.0,,1.5,Bb,I,,V,,,,,False
4483,4483.0,V,,330.0,2.5,660.5,2/4,130,13.0,,0.5,Bb,I,,V,,,,V,False
4484,4484.0,V43,,331.0,1.0,661.0,2/4,130,13.0,,1.0,Bb,I,,V,,,,,False
4485,4485.0,I,,331.0,,662.0,2/4,130,13.0,,0.5,Bb,I,,I,,,,,False
4486,4486.0,V65,,331.0,2.5,662.5,2/4,130,13.0,,0.5,Bb,I,,V,,,,,False
4487,4487.0,I,,332.0,1.0,663.0,2/4,130,13.0,,,Bb,I,,I,,,,,False
4488,4488.0,V7,,333.0,1.0,665.0,2/4,130,13.0,,,Bb,I,,V,,,,,False
4489,4489.0,I,,334.0,1.0,667.0,2/4,130,13.0,,14.0,Bb,I,,I,,,,,False
4490,4490.0,I\\\\,,341.0,1.0,681.0,2/4,130,13.0,,,Bb,I,,I,,,,,True
4491,4491.0,I,,342.0,1.0,683.0,2/4,130,13.0,,,Bb,I,,I,,,,,False
4492,4492.0,viio6,,343.0,1.0,685.0,2/4,130,13.0,,,Bb,I,,vii,o,,,,False
4493,4493.0,vi6,,346.0,1.0,691.0,2/4,130,13.0,,,Bb,I,,vi,,,,,False
4494,4494.0,#viio6,,347.0,1.0,693.0,2/4,130,13.0,,1.0,Bb,I,,R,o,,9,vi,False
4495,4495.0,#viio,,347.0,,694.0,2/4,130,13.0,,1.0,Bb,I,,R,o,,,vi,False
4496,4496.0,V43,,348.0,1.0,695.0,2/4,130,13.0,,,Bb,I,,V,,,,vi,False
4497,4497.0,vi,,349.0,1.0,697.0,2/4,130,13.0,,,Bb,I,,vi,,,,,False
4498,4498.0,V7/V,,350.0,1.0,699.0,2/4,130,13.0,,,Bb,I,,V,,,,V,False
4499,4499.0,v,,351.0,1.0,701.0,2/4,130,13.0,,,Bb,I,,v,,,,,False
4500,4500.0,IV6,,354.0,1.0,707.0,2/4,130,13.0,,,Bb,I,,IV,,,,,False
4501,4501.0,IV,,355.0,1.0,709.0,2/4,130,13.0,,,Bb,I,,IV,,,,,False
4502,4502.0,IV,,358.0,1.0,715.0,2/4,130,13.0,,3.0,Bb,IV,,I,,,,,False
4503,4503.0,V2/IV,,359.0,,718.0,2/4,130,13.0,,1.0,Bb,IV,,V,,,,IV,False
4504,4504.0,IV6,,360.0,1.0,719.0,2/4,130,13.0,,1.0,Bb,IV,,IV,,,,,False
4505,4505.0,V65,,360.0,,720.0,2/4,130,13.0,,1.0,Bb,IV,,V,,,,,False
4506,4506.0,I,,361.0,1.0,721.0,2/4,130,13.0,,1.0,Bb,IV,,I,,,,,False
4507,4507.0,#viio7,,361.0,,722.0,2/4,130,13.0,,1.0,Bb,IV,,R,o,,,,False
4508,4508.0,I6,,362.0,1.0,723.0,2/4,130,13.0,,,Bb,IV,,I,,,,,False
4509,4509.0,V2,,363.0,1.0,725.0,2/4,130,13.0,,1.0,Bb,IV,,V,,,,,False
4510,4510.0,I6,,363.0,,726.0,2/4,130,13.0,,1.0,Bb,IV,,I,,,,,False
4511,4511.0,ii2,,364.0,1.0,727.0,2/4,130,13.0,,1.0,Bb,IV,,ii,,,,,False
4512,4512.0,V43,,364.0,,728.0,2/4,130,13.0,,1.0,Bb,IV,,V,,,,,False
4513,4513.0,I,,365.0,1.0,729.0,2/4,130,13.0,,1.0,Bb,IV,,I,,,4,,False
4514,4514.0,I,,365.0,,730.0,2/4,130,13.0,,1.0,Bb,IV,,I,,,,,False
4515,4515.0,I,,366.0,1.0,731.0,2/4,130,13.0,,0.5,Bb,I,,I,,,64,,False
4516,4516.0,I,,366.0,1.5,731.5,2/4,130,13.0,,1.5,Bb,I,,I,,,,,False
4517,4517.0,I,,367.0,1.0,733.0,2/4,130,13.0,,1.0,Bb,I,,I,,,,,False
4518,4518.0,V2/IV,,367.0,,734.0,2/4,130,13.0,,1.0,Bb,I,,V,,,,IV,False
4519,4519.0,IV6,,368.0,1.0,735.0,2/4,130,13.0,,1.0,Bb,I,,IV,,,,,False
4520,4520.0,ii,,368.0,,736.0,2/4,130,13.0,,1.0,Bb,I,,ii,,,,,False
4521,4521.0,#viio7,,369.0,1.0,737.0,2/4,130,13.0,,1.0,Bb,I,,R,o,,,iii,False
4522,4522.0,I6,,369.0,,738.0,2/4,130,13.0,,3.0,Bb,I,,I,,,,,False
4523,4523.0,V2,,371.0,1.0,741.0,2/4,130,13.0,,1.0,Bb,I,,V,,,,,False
4524,4524.0,I6,,371.0,,742.0,2/4,130,13.0,,1.0,Bb,I,,I,,,,,False
4525,4525.0,IV,,372.0,1.0,743.0,2/4,130,13.0,,1.0,Bb,I,,IV,,,,,False
4526,4526.0,V7,,372.0,,744.0,2/4,130,13.0,,1.0,Bb,I,,V,,,,,False
4527,4527.0,V2,,373.0,1.0,745.0,2/4,130,13.0,,1.0,Bb,I,,V,,,,,False
4528,4528.0,I6,,373.0,,746.0,2/4,130,13.0,,1.0,Bb,I,,I,,,,,False
4529,4529.0,viio6,,374.0,1.0,747.0,2/4,130,13.0,,,Bb,I,,vii,o,,,V,False
4530,4530.0,V,,375.0,1.0,749.0,2/4,130,13.0,,,Bb,I,,V,,,,,False
4531,4531.0,IV,,376.0,1.0,751.0,2/4,130,13.0,,1.0,Bb,I,,IV,,,,,False
4532,4532.0,#viio2,,376.0,,752.0,2/4,130,13.0,,1.0,Bb,I,,R,o,,,iii,False
4533,4533.0,V,,377.0,1.0,753.0,2/4,130,13.0,,1.0,Bb,I,,V,,,,vi,False
4534,4534.0,#viio,,377.0,,754.0,2/4,130,13.0,,1.0,Bb,I,,R,o,,,ii,False
4535,4535.0,ii,,378.0,1.0,755.0,2/4,130,13.0,,1.0,Bb,I,,ii,,,,,False
4536,4536.0,V7,,378.0,,756.0,2/4,130,13.0,,1.0,Bb,I,,V,,,,,False
4537,4537.0,vi,,379.0,1.0,757.0,2/4,130,13.0,,1.0,Bb,I,,vi,,,,,False
4538,4538.0,V7/V,,379.0,,758.0,2/4,130,13.0,,1.0,Bb,I,,V,,,,V,False
4539,4539.0,I6,,380.0,1.0,759.0,2/4,130,13.0,,1.0,Bb,I,,I,,,,,False
4540,4540.0,V7,,380.0,,760.0,2/4,130,13.0,,1.0,Bb,I,,V,,,,,False
4541,4541.0,I,,381.0,1.0,761.0,2/4,130,13.0,,4.0,Bb,I,,I,,,,,False
4542,4542.0,V,,383.0,1.0,765.0,2/4,130,13.0,,,Bb,I,,V,,,,,False
4543,4543.0,IV,,384.0,1.0,767.0,2/4,130,13.0,,1.0,Bb,I,,IV,,,,,False
4544,4544.0,#viio7,,384.0,,768.0,2/4,130,13.0,,1.0,Bb,I,,R,o,,,iii,False
4545,4545.0,iii,,385.0,1.0,769.0,2/4,130,13.0,,,Bb,I,,iii,,,,,False
4546,4546.0,V65,,386.0,1.0,771.0,2/4,130,13.0,,,Bb,I,,V,,,,,False
4547,4547.0,I,,387.0,1.0,773.0,2/4,130,13.0,,1.0,Bb,I,,I,,,,,False
4548,4548.0,V65,,387.0,,774.0,2/4,130,13.0,,1.0,Bb,I,,V,,,,,False
4549,4549.0,I64,,388.0,1.0,775.0,2/4,130,13.0,,1.0,Bb,I,,I,,,,,False
4550,4550.0,V65,,388.0,,776.0,2/4,130,13.0,,1.0,Bb,I,,V,,,,,False
4551,4551.0,I,,389.0,1.0,777.0,2/4,130,13.0,,,Bb,I,,I,,,,,False
4552,4552.0,V2/IV,,390.0,1.0,779.0,2/4,130,13.0,,,Bb,I,,V,,,,IV,False
4553,4553.0,IV6,,391.0,1.0,781.0,2/4,130,13.0,,,Bb,I,,IV,,,,,False
4554,4554.0,IV,,392.0,1.0,783.0,2/4,130,13.0,,,Bb,I,,IV,,,,,False
4555,4555.0,V7,,393.0,1.0,785.0,2/4,130,13.0,,5.0,Bb,I,,V,,,,,False
4556,4556.0,I\\\\,,395.0,,790.0,2/4,130,13.0,,1.0,Bb,I,,I,,,,,True
4557,4557.0,V43,,396.0,1.0,791.0,2/4,130,13.0,,1.0,Bb,I,,V,,,,,False
4558,4558.0,I,,396.0,,792.0,2/4,130,13.0,,3.0,Bb,I,,I,,,,,False
4559,4559.0,V2/IV,,398.0,1.0,795.0,2/4,130,13.0,,,Bb,I,,V,,,,IV,False
4560,4560.0,IV,,399.0,1.0,797.0,2/4,130,13.0,,1.0,Bb,I,,IV,,,,,False
4561,4561.0,IV6,,399.0,,798.0,2/4,130,13.0,,,Bb,I,,IV,,,,,False
4562,4562.0,V65/V,,400.0,,800.0,2/4,130,13.0,,1.0,Bb,I,,V,,,,V,False
4563,4563.0,V7,,401.0,1.0,801.0,2/4,130,13.0,,,Bb,I,,V,,,,,False
4564,4564.0,I\\\\,,404.0,,808.0,2/4,130,13.0,,1.0,Bb,I,,I,,,,,True
4565,4565.0,V7,,405.0,1.0,809.0,2/4,130,13.0,,5.0,Bb,I,,V,,,,,False
4566,4566.0,I,,407.0,,814.0,2/4,130,13.0,,1.0,Bb,I,,I,,,,,False
4567,4567.0,vi,,408.0,1.0,815.0,2/4,130,13.0,,1.0,Bb,I,,vi,,,,,False
4568,4568.0,IV,,408.0,,816.0,2/4,130,13.0,,1.0,Bb,I,,IV,,,,,False
4569,4569.0,ii,,409.0,1.0,817.0,2/4,130,13.0,,1.0,Bb,I,,ii,,,,,False
4570,4570.0,V6,,409.0,,818.0,2/4,130,13.0,,1.0,Bb,I,,V,,,,,False
4571,4571.0,V,,410.0,1.0,819.0,2/4,130,13.0,,1.0,Bb,I,,V,,,,,False
4572,4572.0,I6,,410.0,,820.0,2/4,130,13.0,,1.0,Bb,I,,I,,,,,False
4573,4573.0,V2,,411.0,1.0,821.0,2/4,130,13.0,,1.0,Bb,I,,V,,,,,False
4574,4574.0,I6,,411.0,,822.0,2/4,130,13.0,,1.0,Bb,I,,I,,,,,False
4575,4575.0,vi6,,412.0,1.0,823.0,2/4,130,13.0,,1.0,Bb,I,,vi,,,,,False
4576,4576.0,IV6,,412.0,,824.0,2/4,130,13.0,,1.0,Bb,I,,IV,,,,,False
4577,4577.0,ii6,,413.0,1.0,825.0,2/4,130,13.0,,1.0,Bb,I,,ii,,,,,False
4578,4578.0,viio6,,413.0,,826.0,2/4,130,13.0,,1.0,Bb,I,,vii,o,,,,False
4579,4579.0,V6,,414.0,1.0,827.0,2/4,130,13.0,,1.0,Bb,I,,V,,,,,False
4580,4580.0,I,,414.0,,828.0,2/4,130,13.0,,1.0,Bb,I,,I,,,,,False
4581,4581.0,V,,415.0,1.0,829.0,2/4,130,13.0,,4.0,Bb,I,,V,,,,,False
4582,4582.0,viio43,,417.0,1.0,833.0,2/4,130,13.0,,4.0,Bb,I,,vii,o,,,,False
4583,4583.0,V,,419.0,1.0,837.0,2/4,130,13.0,,,Bb,I,V,I,,,,,False
4584,4584.0,V7,,420.0,1.0,839.0,2/4,130,13.0,,4.0,Bb,I,V,V,,,,,False
4585,4585.0,I,,422.0,1.0,843.0,2/4,130,13.0,,4.0,Bb,I,V,I,,,,,False
4586,4586.0,V7,,424.0,1.0,847.0,2/4,130,13.0,,4.0,Bb,I,V,V,,,,,False
4587,4587.0,I,,426.0,1.0,851.0,2/4,130,13.0,,,Bb,I,V,I,,,,,False
4588,4588.0,#viio7,,427.0,1.0,853.0,2/4,130,13.0,,,Bb,I,V,R,o,,,ii,False
4589,4589.0,#viio7/V,,428.0,1.0,855.0,2/4,130,13.0,,4.0,Bb,I,V,R,o,,,V,False
4590,4590.0,viio7,,430.0,1.0,859.0,2/4,130,13.0,,4.0,Bb,I,V,vii,o,,,,False
4591,4591.0,#viio7,,432.0,1.0,863.0,2/4,130,13.0,,,Bb,I,V,R,o,,,ii,False
4592,4592.0,#viio7/V,,433.0,1.0,865.0,2/4,130,13.0,,,Bb,I,V,R,o,,,V,False
4593,4593.0,viio7,,434.0,1.0,867.0,2/4,130,13.0,,,Bb,I,V,vii,o,,,,False
4594,4594.0,#viio7,,435.0,1.0,869.0,2/4,130,13.0,,,Bb,I,V,R,o,,,ii,False
4595,4595.0,IV,,436.0,1.0,871.0,2/4,130,13.0,,1.0,Bb,I,V,IV,,,,,False
4596,4596.0,IV,,436.0,,872.0,2/4,130,13.0,,4.0,Bb,I,,IV,,,,,False
4597,4597.0,V65,,438.0,,876.0,2/4,130,13.0,,3.0,Bb,I,,V,,,,IV,False
4598,4598.0,IV,,440.0,1.0,879.0,2/4,130,13.0,,1.0,Bb,I,,IV,,,,,False
4599,4599.0,IV6,,440.0,,880.0,2/4,130,13.0,,0.5,Bb,I,,IV,,,,,False
4600,4600.0,iv6,,440.0,2.5,880.5,2/4,130,13.0,,0.5,Bb,I,,iv,,,,,False
4601,4601.0,V(64),,441.0,1.0,881.0,2/4,130,13.0,,1.0,Bb,I,,V,,,64,,False
4602,4602.0,V7,,441.0,,882.0,2/4,130,13.0,,,Bb,I,,V,,,,,False
4603,4603.0,I,,442.0,,884.0,2/4,130,13.0,,3.0,Bb,I,,I,,,,,False
4604,4604.0,I6,,444.0,1.0,887.0,2/4,130,13.0,,,Bb,I,,I,,,,,False
4605,4605.0,V+6,,445.0,1.0,889.0,2/4,130,13.0,,,Bb,I,,V,+,,,vi,False
4606,4606.0,V7,,446.0,1.0,891.0,2/4,130,13.0,,,Bb,I,,V,,,,ii,False
4607,4607.0,ii,,447.0,1.0,893.0,2/4,130,13.0,,,Bb,I,,ii,,,,,False
4608,4608.0,V,,448.0,1.0,895.0,2/4,130,13.0,,,Bb,I,,V,,,,ii,False
4609,4609.0,ii,,449.0,1.0,897.0,2/4,130,13.0,,,Bb,I,,ii,,,,,False
4610,4610.0,V7,,450.0,1.0,899.0,2/4,130,13.0,,,Bb,I,,V,,,,,False
4611,4611.0,I,,451.0,1.0,901.0,2/4,130,13.0,,,Bb,I,,I,,,,,False
4612,4612.0,IV,,452.0,1.0,903.0,2/4,130,13.0,,1.0,Bb,I,,IV,,,,,False
4613,4613.0,V,,452.0,,904.0,2/4,130,13.0,,1.0,Bb,I,,V,,,,,False
4614,4614.0,I,,453.0,1.0,905.0,2/4,130,13.0,,,Bb,I,,I,,,,,False
4615,4615.0,vi,,454.0,1.0,907.0,2/4,130,13.0,,0.5,Bb,I,,vi,,,,,False
4616,4616.0,IV,,454.0,1.5,907.5,2/4,130,13.0,,0.5,Bb,I,,IV,,,,,False
4617,4617.0,V,,454.0,,908.0,2/4,130,13.0,,1.0,Bb,I,,V,,,,,False
4618,4618.0,I6,,455.0,1.0,909.0,2/4,130,13.0,,1.0,Bb,I,,I,,,,,False
4619,4619.0,viio,,455.0,,910.0,2/4,130,13.0,,0.5,Bb,I,,vii,o,,,IV,False
